run_id,agent_id,timestamp,task_category,user_query,query_length_tokens,prompt_complexity_score,domain,planner_type,model_name,memory_enabled,memory_tokens_used,tool_count_available,selected_tools,reasoning_steps,tool_calls_made,latency_seconds,input_tokens,output_tokens,total_tokens,estimated_cost_usd,retrieval_hits,retrieval_quality_score,context_relevance_score,hallucination_risk_score,final_success,failure_type,failure_reason,answer_quality_score,user_satisfaction_score
run_0059422,agent_001,2026-01-25 03:28:10,research_qa,What does the latest ecommerce research say about this question?,125,7,ecommerce,Plan-and-Execute,claude-sonnet,False,0,19,calendar;code_exec;sql_query;vector_search;chart_gen,6,2,1.8,1192,41,1233,0.004191,4.0,0.469,0.375,0.7502,True,Success,completed within budget,0.4497,3.0
run_0059423,agent_016,2026-03-27 19:03:07,data_analysis,Analyze the finance data and summarize the main trends,35,5,finance,ReAct,claude-sonnet,False,0,4,file_reader;calendar,8,7,1.38,338,304,642,0.005574,0.0,,0.3829,0.6971,True,Success,goal satisfied,0.5675,4.0
run_0059424,agent_038,2026-03-15 04:46:26,customer_support,Help resolve this legal customer issue end to end,82,7,legal,Single-shot,gpt-4o,True,917,22,email_send;calendar;web_search;api_call;crm_lookup;calculator,8,8,5.39,2460,94,2554,0.00709,5.0,0.3792,0.3608,0.5539,True,Success,completed within budget,0.3952,3.0
run_0059425,agent_005,2026-02-28 09:14:34,summarization,Summarize these legal documents into a short brief,76,4,legal,Tree-of-Thought,qwen2.5-7b,False,0,22,email_send;chart_gen,4,4,1.17,1283,66,1349,0.00027,5.0,0.5382,0.5325,0.5571,True,Success,completed within budget,0.3616,3.0
run_0059426,agent_034,2026-03-16 17:59:32,research_qa,What does the latest legal research say about this question?,278,7,legal,ReAct,gpt-4o,True,201,19,file_reader;calculator,9,11,1.17,802,217,1019,0.004175,0.0,,0.4336,0.5196,True,Success,completed within budget,0.4617,3.0
run_0059427,agent_047,2026-02-07 15:04:15,planning,Draft a step-by-step plan for this tech_support objective,83,5,tech_support,Single-shot,gpt-4o-mini,True,337,32,crm_lookup;sql_query;vector_search;calendar;code_exec;email_send,6,6,2.52,2996,57,3053,0.000484,11.0,0.8158,0.8922,0.298,True,Success,resolved on first attempt,0.8715,5.0
run_0059428,agent_039,2026-03-21 09:35:50,data_analysis,Analyze the travel data and summarize the main trends,39,6,travel,ReAct,gemini-flash,True,264,33,calendar;email_send,5,3,2.23,606,127,733,8.4e-05,0.0,,,0.472,True,Success,completed within budget,0.518,4.0
run_0059429,agent_042,2026-01-22 10:47:08,customer_support,Help resolve this travel customer issue end to end,73,5,travel,Plan-and-Execute,gemini-flash,True,471,14,vector_search;calculator;code_exec;email_send;web_search;sql_query;calendar,9,7,2.71,1670,64,1734,0.000144,4.0,0.5526,0.5441,0.384,True,Success,completed within budget,0.6882,
run_0059430,agent_037,2026-01-06 23:18:10,data_analysis,Analyze the finance data and summarize the main trends,194,4,finance,Reflexion,claude-sonnet,False,0,17,web_search;file_reader;api_call;vector_search,4,2,2.54,1753,45,1798,0.005934,7.0,0.8906,0.7455,0.3713,True,Success,completed within budget,0.542,4.0
run_0059431,agent_026,2026-01-29 21:42:33,customer_support,Help resolve this tech_support customer issue end to end,139,7,tech_support,Single-shot,llama-3.3-70b,True,67,31,web_search;email_send;chart_gen;vector_search;rag_retrieve;calculator;file_reader,8,5,1.96,718,176,894,0.000563,1.0,0.1644,0.0907,0.6032,False,Retrieval Failure,index returned empty results,0.0063,2.0
run_0059432,agent_029,2026-02-18 10:40:19,data_analysis,Analyze the finance data and summarize the main trends,46,1,finance,Plan-and-Execute,gemini-flash,False,0,32,code_exec;vector_search,5,4,1.4,1798,108,1906,0.000167,7.0,0.5895,0.5338,0.3875,True,Success,completed within budget,0.641,4.0
run_0059433,agent_042,2026-02-17 22:43:22,data_analysis,Analyze the ecommerce data and summarize the main trends,73,5,ecommerce,Single-shot,gpt-4o,False,0,17,chart_gen;sql_query;api_call;vector_search;email_send,8,6,5.52,2168,81,2249,0.00623,9.0,0.7091,0.6231,0.5324,False,Timeout,exceeded the wall-clock budget,0.3954,
run_0059434,agent_006,2026-02-27 09:01:57,extraction,Extract the structured fields from these tech_support records,152,5,tech_support,Plan-and-Execute,gemini-flash,True,188,33,rag_retrieve;file_reader,5,3,2.44,1533,56,1589,0.000132,5.0,0.4342,0.5029,0.5067,True,Success,resolved on first attempt,0.6224,3.0
run_0059435,agent_013,2026-02-18 16:37:30,extraction,Extract the structured fields from these education records,172,6,education,ReAct,qwen2.5-7b,False,0,17,email_send;file_reader;api_call;code_exec;vector_search;rag_retrieve;calculator,8,4,2.75,1317,100,1417,0.000283,4.0,0.3503,0.3298,0.5714,True,Success,completed within budget,0.3858,3.0
run_0059436,agent_027,2026-01-28 00:29:15,summarization,Summarize these travel documents into a short brief,74,6,travel,ReAct,gemini-flash,False,0,7,crm_lookup;vector_search;chart_gen;code_exec,7,2,1.07,870,63,933,8.4e-05,3.0,0.5864,0.4676,0.4057,True,Success,resolved on first attempt,0.6408,3.0
run_0059437,agent_025,2026-01-22 19:59:44,customer_support,Help resolve this travel customer issue end to end,70,4,travel,ReAct,gpt-4o-mini,False,0,21,calendar;rag_retrieve;file_reader,3,2,1.26,910,81,991,0.000185,3.0,0.5033,0.535,0.5653,True,Success,goal satisfied,0.485,3.0
run_0059438,agent_049,2026-02-22 17:37:30,research_qa,What does the latest ecommerce research say about this question?,21,5,ecommerce,ReAct,gpt-4o,True,1161,18,file_reader;calculator;code_exec;chart_gen,4,3,1.34,1484,62,1546,0.00433,0.0,,0.6373,0.3655,True,Success,completed within budget,0.4112,4.0
run_0059439,agent_021,2026-03-11 13:33:58,code_generation,Write and debug a tech_support script for this task,58,4,tech_support,ReAct,claude-sonnet,True,47,24,calculator;file_reader,2,2,0.72,410,43,453,0.001875,0.0,,0.579,0.4097,True,Success,completed within budget,0.7696,5.0
run_0059440,agent_001,2026-01-12 23:53:28,research_qa,What does the latest finance research say about this question?,41,6,finance,ReAct,claude-sonnet,True,605,18,calendar;calculator;file_reader;code_exec;vector_search;crm_lookup,5,3,3.51,3459,54,3513,0.011187,12.0,0.8626,0.8109,0.2982,True,Success,completed within budget,0.7482,4.0
run_0059441,agent_029,2026-03-13 12:39:43,customer_support,Help resolve this legal customer issue end to end,86,2,legal,Tree-of-Thought,gemini-flash,False,0,39,rag_retrieve;code_exec;chart_gen;crm_lookup,6,1,4.1,1456,142,1598,0.000152,6.0,0.7111,,0.5169,True,Success,resolved on first attempt,0.7575,4.0
run_0059442,agent_023,2026-01-18 06:37:24,customer_support,Help resolve this general customer issue end to end,34,3,general,Single-shot,llama-3.3-70b,False,0,13,file_reader,2,2,0.35,335,20,355,0.000213,0.0,,0.4346,0.4644,True,Success,resolved on first attempt,0.4117,4.0
run_0059443,agent_009,2026-02-18 07:10:52,data_analysis,Analyze the tech_support data and summarize the main trends,54,5,tech_support,ReAct,gpt-4o-mini,False,0,28,file_reader;rag_retrieve;chart_gen;code_exec,6,3,0.67,1543,104,1647,0.000294,6.0,,0.5385,0.516,False,Planning Error,chose an incoherent action sequence,0.4785,2.0
run_0059444,agent_014,2026-01-15 22:40:54,research_qa,What does the latest tech_support research say about this question?,36,3,tech_support,Tree-of-Thought,claude-sonnet,True,133,3,chart_gen,1,1,0.81,1832,106,1938,0.007086,8.0,0.8978,0.9442,0.1685,True,Success,completed within budget,0.4117,4.0
run_0059445,agent_007,2026-01-25 07:27:49,research_qa,What does the latest healthcare research say about this question?,107,7,healthcare,ReAct,qwen2.5-7b,False,0,30,web_search;file_reader,5,4,2.03,2030,43,2073,0.000415,9.0,0.7397,0.7312,0.511,True,Success,completed within budget,0.4493,3.0
run_0059446,agent_030,2026-02-06 06:58:45,multi_step_workflow,Run the full general workflow across the connected tools,42,5,general,Tree-of-Thought,gpt-4o,False,0,18,email_send,3,4,1.91,1199,139,1338,0.004388,5.0,0.6098,0.4992,0.5491,False,Planning Error,skipped a required precondition,0.509,3.0
run_0059447,agent_028,2026-03-13 11:47:07,multi_step_workflow,Run the full travel workflow across the connected tools,25,8,travel,ReAct,llama-3.3-70b,False,0,18,email_send;api_call;file_reader;vector_search;crm_lookup,6,6,1.39,895,66,961,0.00058,3.0,0.3038,0.3838,0.7352,True,Success,goal satisfied,0.4122,
run_0059448,agent_004,2026-01-26 22:41:42,data_analysis,Analyze the legal data and summarize the main trends,36,2,legal,ReAct,gpt-4o-mini,False,0,29,calculator;crm_lookup,4,1,2.55,1904,196,2100,0.000403,8.0,0.6256,0.5302,0.3964,True,Success,resolved on first attempt,0.7508,5.0
run_0059449,agent_013,2026-03-07 02:48:06,summarization,Summarize these legal documents into a short brief,52,4,legal,Tree-of-Thought,llama-3.3-70b,False,0,33,calculator;file_reader,2,4,0.8,1235,49,1284,0.000767,5.0,0.3943,0.389,0.4768,False,Hallucination,answer diverged from retrieved evidence,0.3902,3.0
run_0059450,agent_007,2026-01-06 03:49:07,multi_step_workflow,Run the full finance workflow across the connected tools,19,1,finance,ReAct,claude-sonnet,True,224,7,chart_gen;vector_search;calculator,2,3,1.68,1404,37,1441,0.004767,4.0,0.9204,0.8095,0.1185,True,Success,resolved on first attempt,0.8065,5.0
run_0059451,agent_035,2026-02-06 00:28:44,customer_support,Help resolve this finance customer issue end to end,78,5,finance,Tree-of-Thought,qwen2.5-7b,True,151,5,calendar;file_reader;chart_gen;calculator,8,3,2.05,1563,56,1619,0.000324,6.0,0.4173,0.5139,0.4107,False,Hallucination,fabricated a numeric value,0.2259,2.0
run_0059452,agent_046,2026-03-26 05:08:29,code_generation,Write and debug a legal script for this task,82,7,legal,Single-shot,llama-3.3-70b,False,0,27,api_call;web_search;crm_lookup,6,2,0.44,387,51,438,0.000269,0.0,,0.3907,0.5846,True,Success,resolved on first attempt,0.3736,3.0
run_0059453,agent_002,2026-02-23 21:32:23,extraction,Extract the structured fields from these finance records,165,7,finance,Plan-and-Execute,gpt-4o,True,269,19,code_exec;sql_query;crm_lookup;api_call,6,6,1.86,1398,147,1545,0.004965,4.0,0.509,0.5057,0.6542,True,Success,goal satisfied,0.6527,4.0
run_0059454,agent_018,2026-02-24 08:23:26,data_analysis,Analyze the healthcare data and summarize the main trends,56,2,healthcare,ReAct,gpt-4o,True,200,32,chart_gen;web_search;api_call;crm_lookup,5,2,1.63,1864,72,1936,0.00538,8.0,0.9257,0.9484,0.1469,True,Success,resolved on first attempt,0.3576,3.0
run_0059455,agent_050,2026-03-01 14:58:58,research_qa,What does the latest ecommerce research say about this question?,29,4,ecommerce,Plan-and-Execute,gemini-flash,False,0,38,web_search;code_exec;rag_retrieve;api_call;file_reader,6,8,2.25,1593,207,1800,0.000182,7.0,0.8627,0.8166,0.3565,True,Success,resolved on first attempt,0.5287,3.0
run_0059456,agent_031,2026-03-26 10:33:37,extraction,Extract the structured fields from these general records,42,7,general,Tree-of-Thought,gpt-4o-mini,True,346,25,crm_lookup;sql_query;code_exec;vector_search;web_search;file_reader;calculator,6,3,1.62,1100,128,1228,0.000242,2.0,0.268,0.1945,0.6969,False,Hallucination,fabricated a numeric value,0.2407,2.0
run_0059457,agent_010,2026-01-05 03:02:36,extraction,Extract the structured fields from these tech_support records,61,4,tech_support,ReAct,gpt-4o,False,0,37,web_search;code_exec,2,1,1.18,369,58,427,0.001502,0.0,,0.405,0.5198,True,Success,completed within budget,0.6506,4.0
run_0059458,agent_004,2026-02-20 00:52:24,summarization,Summarize these tech_support documents into a short brief,59,6,tech_support,ReAct,gpt-4o-mini,False,0,3,,6,0,0.86,354,78,432,0.0001,0.0,,0.4843,0.5811,True,Success,goal satisfied,0.4203,3.0
run_0059459,agent_046,2026-02-14 20:05:01,data_analysis,Analyze the finance data and summarize the main trends,57,4,finance,ReAct,gemini-flash,False,0,22,file_reader,6,2,1.55,1213,115,1328,0.000125,5.0,0.6694,0.497,0.5305,True,Success,resolved on first attempt,0.478,4.0
run_0059460,agent_030,2026-02-26 14:54:19,code_generation,Write and debug a legal script for this task,43,4,legal,Reflexion,llama-3.3-70b,True,166,32,sql_query,5,2,0.78,522,100,622,0.000387,0.0,,0.683,0.4262,True,Success,resolved on first attempt,0.6202,4.0
run_0059461,agent_048,2026-03-06 23:16:04,data_analysis,Analyze the finance data and summarize the main trends,86,8,finance,ReAct,claude-sonnet,True,187,5,rag_retrieve;sql_query;calendar,7,6,0.85,1368,73,1441,0.005199,4.0,0.4735,0.421,0.5277,True,Success,goal satisfied,0.5242,3.0
run_0059462,agent_009,2026-03-25 03:21:55,extraction,Extract the structured fields from these travel records,155,4,travel,ReAct,gemini-flash,True,31,3,calculator;crm_lookup;calendar,2,0,0.69,500,50,550,5.2e-05,0.0,,0.4372,0.3048,True,Success,goal satisfied,0.6001,4.0
run_0059463,agent_037,2026-02-07 18:40:29,planning,Draft a step-by-step plan for this finance objective,54,2,finance,Reflexion,qwen2.5-7b,False,0,21,file_reader;api_call;calculator,1,1,0.73,1518,67,1585,0.000317,7.0,0.7608,0.9455,0.3704,True,Success,completed within budget,0.8014,
run_0059464,agent_003,2026-02-06 08:10:59,research_qa,What does the latest ecommerce research say about this question?,45,9,ecommerce,Tree-of-Thought,llama-3.3-70b,True,190,27,calculator;file_reader;sql_query;chart_gen;web_search;code_exec,8,5,1.23,515,99,614,0.000382,0.0,,0.5386,0.6766,True,Success,completed within budget,0.3068,3.0
run_0059465,agent_001,2026-01-31 06:42:09,extraction,Extract the structured fields from these healthcare records,54,6,healthcare,Single-shot,claude-sonnet,True,178,27,sql_query;calculator;crm_lookup;file_reader;web_search,8,11,1.1,511,123,634,0.003378,0.0,,0.4549,0.4208,True,Success,completed within budget,0.3053,3.0
run_0059466,agent_023,2026-02-05 13:22:25,summarization,Summarize these healthcare documents into a short brief,179,6,healthcare,Tree-of-Thought,llama-3.3-70b,False,0,11,file_reader;vector_search;email_send;rag_retrieve;web_search,4,2,6.92,1275,77,1352,0.000813,5.0,0.6241,0.6609,0.5365,True,Success,goal satisfied,0.6254,4.0
run_0059467,agent_006,2026-01-10 07:48:01,customer_support,Help resolve this general customer issue end to end,39,5,general,Reflexion,gpt-4o,True,95,21,calculator,4,3,1.38,444,47,491,0.00158,0.0,,0.4736,0.4645,True,Success,completed within budget,0.7191,4.0
run_0059468,agent_050,2026-03-19 02:53:24,customer_support,Help resolve this healthcare customer issue end to end,126,8,healthcare,ReAct,gpt-4o,True,559,25,code_exec;crm_lookup;calendar;rag_retrieve,8,7,0.83,2062,83,2145,0.005985,5.0,0.5532,0.4554,0.5109,False,Hallucination,asserted an unsupported fact,,2.0
run_0059469,agent_049,2026-01-13 14:54:28,data_analysis,Analyze the finance data and summarize the main trends,58,4,finance,Single-shot,gemini-flash,False,0,37,code_exec;file_reader;web_search;rag_retrieve;email_send;chart_gen;calendar;sql_query;crm_lookup,2,3,0.64,1090,41,1131,9.4e-05,4.0,0.5544,0.6877,0.5582,True,Success,completed within budget,0.6642,4.0
run_0059470,agent_025,2026-02-21 19:07:06,customer_support,Help resolve this general customer issue end to end,88,7,general,Single-shot,gemini-flash,False,0,32,rag_retrieve;file_reader;calculator;sql_query;web_search;api_call;code_exec,7,2,2.0,1352,79,1431,0.000125,5.0,0.5422,0.6051,0.7564,True,Success,resolved on first attempt,0.4127,3.0
run_0059471,agent_026,2026-01-16 20:29:57,customer_support,Help resolve this finance customer issue end to end,65,6,finance,Tree-of-Thought,gpt-4o,False,0,33,code_exec;calculator;email_send;chart_gen,7,4,0.72,367,23,390,0.001147,0.0,,0.5916,0.7334,True,Success,completed within budget,0.2195,2.0
run_0059472,agent_020,2026-01-15 17:39:05,research_qa,What does the latest finance research say about this question?,36,4,finance,ReAct,claude-sonnet,True,792,26,rag_retrieve;api_call,5,4,1.48,1629,54,1683,0.005697,2.0,0.5908,0.8084,0.3151,True,Success,completed within budget,0.6771,4.0
run_0059473,agent_019,2026-01-16 04:45:09,extraction,Extract the structured fields from these ecommerce records,73,3,ecommerce,ReAct,claude-sonnet,True,79,21,vector_search;crm_lookup;email_send,5,2,0.82,636,62,698,0.002838,1.0,0.3842,,0.2889,True,Success,completed within budget,0.6625,4.0
run_0059474,agent_048,2026-01-02 01:57:55,code_generation,Write and debug a healthcare script for this task,126,8,healthcare,Tree-of-Thought,gpt-4o,False,0,33,api_call;crm_lookup;chart_gen;email_send,11,8,1.67,432,80,512,0.00188,0.0,,0.5776,0.7617,False,Planning Error,looped without making progress,0.0681,2.0
run_0059475,agent_015,2026-01-26 23:23:12,research_qa,What does the latest general research say about this question?,100,6,general,Plan-and-Execute,gpt-4o-mini,False,0,36,crm_lookup;file_reader,9,4,1.58,399,99,498,0.000119,0.0,,0.4833,0.6215,False,API Error,rate limit exceeded,0.2116,2.0
run_0059476,agent_049,2026-02-03 18:32:17,extraction,Extract the structured fields from these healthcare records,55,5,healthcare,ReAct,gemini-flash,False,0,23,code_exec;calculator;chart_gen;crm_lookup;calendar,4,4,1.47,358,74,432,4.9e-05,0.0,,0.523,0.6444,True,Success,resolved on first attempt,0.5801,4.0
run_0059477,agent_015,2026-01-26 17:43:19,data_analysis,Analyze the healthcare data and summarize the main trends,73,5,healthcare,Tree-of-Thought,gpt-4o-mini,True,178,14,crm_lookup;rag_retrieve,4,1,1.47,1588,62,1650,0.000275,6.0,0.561,0.6708,,True,Success,goal satisfied,0.5278,4.0
run_0059478,agent_048,2026-03-30 07:48:50,research_qa,What does the latest finance research say about this question?,36,5,finance,Single-shot,llama-3.3-70b,False,0,9,calculator;calendar;file_reader;code_exec;api_call,5,4,0.7,334,94,428,0.000271,0.0,,0.4211,0.6218,True,Success,completed within budget,0.746,5.0
run_0059479,agent_013,2026-03-23 03:35:59,customer_support,Help resolve this general customer issue end to end,98,9,general,Reflexion,gpt-4o,True,204,23,web_search;crm_lookup;api_call,7,7,2.01,640,99,739,0.00259,0.0,,0.3859,0.5433,False,Planning Error,looped without making progress,0.2291,3.0
run_0059480,agent_046,2026-03-26 05:20:37,extraction,Extract the structured fields from these finance records,43,3,finance,ReAct,qwen2.5-7b,False,0,39,calendar;email_send,10,4,2.63,1792,160,1952,0.00039,8.0,0.9146,0.828,0.1793,True,Success,completed within budget,0.7063,4.0
run_0059481,agent_036,2026-03-09 03:25:42,research_qa,What does the latest travel research say about this question?,52,3,travel,Plan-and-Execute,gpt-4o-mini,False,0,5,calendar;calculator,4,2,0.49,356,73,429,9.7e-05,0.0,,0.4733,0.324,False,Hallucination,asserted an unsupported fact,0.417,2.0
